method,image_id,repeat,k_budget,k,k_total,k_effective,cost,k_norm,k_norm_effective,mse,ssim,edge_corr,obj_mse,obj_ssim,obj_cost,obj_k,selected_indices,selected_labels,selected_detail_indices,selected_detail_labels,preference_id,preference_name,preference,actions,is_pareto_global,is_pareto_by_method
random,8,9.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0031550030689686,0.7955763715404606,0.7453098397144817,0.9968449969310312,0.7955763715404606,0.8888888888888888,0.8888888888888888,0 5,H00 H20,5,H20,,,,,False,False
random,8,10.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0031392220407724,0.8210846887996661,0.767575144602061,0.9968607779592276,0.8210846887996661,0.8888888888888888,0.8888888888888888,0 7,H00 H12,7,H12,,,,,False,False
random,8,11.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0032964854035526,0.8020495411958745,0.7611795633678675,0.9967035145964472,0.8020495411958745,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,False,False
random,8,12.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0029554893262684,0.814911129485066,0.7504407835211009,0.9970445106737316,0.814911129485066,0.8888888888888888,0.8888888888888888,0 3,H00 H02,3,H02,,,,,False,False
random,8,13.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0039978800341486,0.7616717502581095,0.6770192562073272,0.9960021199658512,0.7616717502581095,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,False,False
random,8,14.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0039978800341486,0.7616717502581095,0.6770192562073272,0.9960021199658512,0.7616717502581095,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,False,False
random,8,15.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0039978800341486,0.7616717502581095,0.6770192562073272,0.9960021199658512,0.7616717502581095,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,False,False
random,8,16.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0032964854035526,0.8020495411958745,0.7611795633678675,0.9967035145964472,0.8020495411958745,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,False,False
random,8,17.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0032964854035526,0.8020495411958745,0.7611795633678675,0.9967035145964472,0.8020495411958745,0.8888888888888888,0.8888888888888888,0 8,H00 H21,8,H21,,,,,False,False
random,8,18.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0039978800341486,0.7616717502581095,0.6770192562073272,0.9960021199658512,0.7616717502581095,0.8888888888888888,0.8888888888888888,0 6,H00 H03,6,H03,,,,,False,False
random,8,19.0,1,1,2,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0039839083328843,0.7575321177670712,0.688593443461543,0.9960160916671156,0.7575321177670712,0.8888888888888888,0.8888888888888888,0 9,H00 H30,9,H30,,,,,False,False
random,8,0.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0026319739408791,0.8536054249343492,0.7974940533496021,0.9973680260591208,0.8536054249343492,0.7777777777777778,0.7777777777777778,0 6 7,H00 H03 H12,6 7,H03 H12,,,,,False,False
random,8,1.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0028772242367267,0.8167734329774062,0.7869500758727201,0.9971227757632732,0.8167734329774062,0.7777777777777778,0.7777777777777778,0 5 8,H00 H20 H21,5 8,H20 H21,,,,,False,False
random,8,2.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.00305189890787,0.8240085351530033,0.738056146867983,0.99694810109213,0.8240085351530033,0.7777777777777778,0.7777777777777778,0 1 9,H00 H01 H30,1 9,H01 H30,,,,,False,False
random,8,3.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0025255782529711,0.8673756864856526,0.7657784570036569,0.9974744217470288,0.8673756864856526,0.7777777777777778,0.7777777777777778,0 1 4,H00 H01 H11,1 4,H01 H11,,,,,False,False
random,8,4.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.00305189890787,0.8240085351530033,0.738056146867983,0.99694810109213,0.8240085351530033,0.7777777777777778,0.7777777777777778,0 1 9,H00 H01 H30,1 9,H01 H30,,,,,False,False
random,8,5.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0026770927943289,0.8561910327333474,0.7555895987802772,0.9973229072056712,0.8561910327333474,0.7777777777777778,0.7777777777777778,0 2 4,H00 H10 H11,2 4,H10 H11,,,,,False,False
random,8,6.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0030812581535428,0.8287610736687742,0.780156892117855,0.9969187418464572,0.8287610736687742,0.7777777777777778,0.7777777777777778,0 7 9,H00 H12 H30,7 9,H12 H30,,,,,False,False
random,8,7.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0025682453997433,0.866099275285367,0.7742218720005362,0.9974317546002568,0.866099275285367,0.7777777777777778,0.7777777777777778,0 4 6,H00 H11 H03,4 6,H11 H03,,,,,False,False
random,8,8.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0035185683518648,0.7904356061320367,0.7226534091252742,0.9964814316481352,0.7904356061320367,0.7777777777777778,0.7777777777777778,0 6 9,H00 H03 H30,6 9,H03 H30,,,,,False,False
random,8,9.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0023407584521919,0.8553728866274607,0.7718655684277684,0.997659241547808,0.8553728866274607,0.7777777777777778,0.7777777777777778,0 1 3,H00 H01 H02,1 3,H01 H02,,,,,False,False
random,8,10.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0026770927943289,0.8561910327333474,0.7555895987802772,0.9973229072056712,0.8561910327333474,0.7777777777777778,0.7777777777777778,0 2 4,H00 H10 H11,2 4,H10 H11,,,,,False,False
random,8,11.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.002294487087056,0.8771507957691103,0.7980943141192302,0.997705512912944,0.8771507957691103,0.7777777777777778,0.7777777777777778,0 4 8,H00 H11 H21,4 8,H11 H21,,,,,False,False
random,8,12.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0026497296057641,0.8387210630146205,0.7980702466352245,0.9973502703942358,0.8387210630146205,0.7777777777777778,0.7777777777777778,0 5 6,H00 H20 H03,5 6,H20 H03,,,,,False,False
random,8,13.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.00305189890787,0.8240085351530033,0.738056146867983,0.99694810109213,0.8240085351530033,0.7777777777777778,0.7777777777777778,0 1 9,H00 H01 H30,1 9,H01 H30,,,,,False,False
random,8,14.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0021314460318535,0.8781328670166689,0.8143300937840944,0.9978685539681464,0.8781328670166689,0.7777777777777778,0.7777777777777778,0 4 5,H00 H11 H20,4 5,H11 H20,,,,,False,False
random,8,15.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0019631874747574,0.8796344707010312,0.8371432187264919,0.9980368125252426,0.8796344707010312,0.7777777777777778,0.7777777777777778,0 3 8,H00 H02 H21,3 8,H02 H21,,,,,False,False
random,8,16.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0026863031089305,0.8588504051251445,0.7680090297437194,0.9973136968910694,0.8588504051251445,0.7777777777777778,0.7777777777777778,0 4 9,H00 H11 H30,4 9,H11 H30,,,,,False,False
random,8,17.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0030638338066637,0.8226121516674579,0.7306785272499066,0.9969361661933362,0.8226121516674579,0.7777777777777778,0.7777777777777778,0 2 6,H00 H10 H03,2 6,H10 H03,,,,,False,False
random,8,18.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0030812581535428,0.8287610736687742,0.780156892117855,0.9969187418464572,0.8287610736687742,0.7777777777777778,0.7777777777777778,0 7 9,H00 H12 H30,7 9,H12 H30,,,,,False,False
random,8,19.0,2,2,3,2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0026278055738657,0.852735117631527,0.7520066611610203,0.9973721944261342,0.852735117631527,0.7777777777777778,0.7777777777777778,0 1 2,H00 H01 H10,1 2,H01 H10,,,,,False,False
random,8,0.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0021769821178168,0.8726491697584406,0.7977650588113862,0.9978230178821832,0.8726491697584406,0.6666666666666667,0.6666666666666667,0 1 2 5,H00 H01 H10 H20,1 2 5,H01 H10 H20,,,,,False,False
random,8,1.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0026252730749547,0.8521996392346874,0.7498620720515702,0.9973747269250453,0.8521996392346874,0.6666666666666667,0.6666666666666667,0 1 2 6,H00 H01 H10 H03,1 2 6,H01 H10 H03,,,,,False,False
random,8,2.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0026173237711191,0.8521946108148086,0.7471040488411403,0.9973826762288808,0.8521946108148086,0.6666666666666667,0.6666666666666667,0 1 2 9,H00 H01 H10 H30,1 2 9,H01 H10 H30,,,,,False,False
random,8,3.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020372946746647,0.8731654862187777,0.8165878022837764,0.9979627053253352,0.8731654862187777,0.6666666666666667,0.6666666666666667,0 1 3 9,H00 H01 H02 H30,1 3 9,H01 H02 H30,,,,,False,False
random,8,4.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0013346211053431,0.9167494995249036,0.8959963377842829,0.9986653788946568,0.9167494995249036,0.6666666666666667,0.6666666666666667,0 3 4 5,H00 H02 H11 H20,3 4 5,H02 H11 H20,,,,,False,False
random,8,5.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0025815512053668,0.8461743072472628,0.8035407231369947,0.9974184487946332,0.8461743072472628,0.6666666666666667,0.6666666666666667,0 1 5 6,H00 H01 H20 H03,1 5 6,H01 H20 H03,,,,,False,False
random,8,6.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0030549932271242,0.8221172545986708,0.7253959436996359,0.9969450067728758,0.8221172545986708,0.6666666666666667,0.6666666666666667,0 2 6 9,H00 H10 H03 H30,2 6 9,H10 H03 H30,,,,,False,False
random,8,7.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0023949518799781,0.8733025981638222,0.7903885126931117,0.9976050481200218,0.8733025981638222,0.6666666666666667,0.6666666666666667,0 2 4 7,H00 H10 H11 H12,2 4 7,H10 H11 H12,,,,,False,False
random,8,8.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0024435077793896,0.873532216070169,0.7875922829643885,0.9975564922206104,0.873532216070169,0.6666666666666667,0.6666666666666667,0 4 6 9,H00 H11 H03 H30,4 6 9,H11 H03 H30,,,,,False,False
random,8,9.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0023068906739354,0.870676621298309,0.7979697616666812,0.9976931093260646,0.870676621298309,0.6666666666666667,0.6666666666666667,0 2 6 8,H00 H10 H03 H21,2 6 8,H10 H03 H21,,,,,False,False
random,8,10.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0014431127347052,0.9130205695769849,0.8738649581832131,0.9985568872652948,0.9130205695769849,0.6666666666666667,0.6666666666666667,0 3 4 8,H00 H02 H11 H21,3 4 8,H02 H11 H21,,,,,False,False
random,8,11.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0023120094556361,0.8579208786487491,0.7765801513178815,0.997687990544364,0.8579208786487491,0.6666666666666667,0.6666666666666667,0 1 3 6,H00 H01 H02 H03,1 3 6,H01 H02 H03,,,,,False,False
random,8,12.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0018079329747706,0.8917754580566879,0.8524535603502041,0.9981920670252292,0.8917754580566879,0.6666666666666667,0.6666666666666667,0 2 3 4,H00 H10 H02 H11,2 3 4,H10 H02 H11,,,,,False,False
random,8,13.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002076398814097,0.8922164473509888,0.8159424604906366,0.997923601185903,0.8922164473509888,0.6666666666666667,0.6666666666666667,0 4 8 9,H00 H11 H21 H30,4 8 9,H11 H21 H30,,,,,False,False
random,8,14.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020034555345773,0.8837834499891533,0.8371580842356949,0.9979965444654226,0.8837834499891533,0.6666666666666667,0.6666666666666667,0 2 5 7,H00 H10 H20 H12,2 5 7,H10 H20 H12,,,,,False,False
random,8,15.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0025815512053668,0.8461743072472628,0.8035407231369947,0.9974184487946332,0.8461743072472628,0.6666666666666667,0.6666666666666667,0 1 5 6,H00 H01 H20 H03,1 5 6,H01 H20 H03,,,,,False,False
random,8,16.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0030506080947816,0.823547172390022,0.7364015078192327,0.9969493919052184,0.823547172390022,0.6666666666666667,0.6666666666666667,0 1 6 9,H00 H01 H03 H30,1 6 9,H01 H03 H30,,,,,False,False
random,8,17.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0019874512217938,0.8888991722409635,0.8267693675221152,0.998012548778206,0.8888991722409635,0.6666666666666667,0.6666666666666667,0 1 4 5,H00 H01 H11 H20,1 4 5,H01 H11 H20,,,,,False,False
random,8,18.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017664668848738,0.9021177075971604,0.8621960484629224,0.9982335331151262,0.9021177075971604,0.6666666666666667,0.6666666666666667,0 5 6 7,H00 H20 H03 H12,5 6 7,H20 H03 H12,,,,,False,False
random,8,19.0,3,3,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0022700107656419,0.8654832594145386,0.7944087195423081,0.997729989234358,0.8654832594145386,0.6666666666666667,0.6666666666666667,0 2 5 6,H00 H10 H20 H03,2 5 6,H10 H20 H03,,,,,False,False
random,8,0.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.001961407251656,0.8907290451476676,0.8159374420766428,0.998038592748344,0.8907290451476676,0.5555555555555556,0.5555555555555556,0 2 4 5 9,H00 H10 H11 H20 H30,2 4 5 9,H10 H11 H20 H30,,,,,False,False
random,8,1.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0017096168594434,0.90485048824733,0.8729462980504922,0.9982903831405564,0.90485048824733,0.5555555555555556,0.5555555555555556,0 5 6 7 8,H00 H20 H03 H12 H21,5 6 7 8,H20 H03 H12 H21,,,,,False,False
random,8,2.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0013037422904744,0.9237105850579924,0.8886699580353057,0.9986962577095256,0.9237105850579924,0.5555555555555556,0.5555555555555556,0 3 4 8 9,H00 H02 H11 H21 H30,3 4 8 9,H02 H11 H21 H30,,,,,False,False
random,8,3.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0017089124303311,0.9042417358321344,0.8609315763218033,0.9982910875696688,0.9042417358321344,0.5555555555555556,0.5555555555555556,0 1 2 5 7,H00 H01 H10 H20 H12,1 2 5 7,H01 H10 H20 H12,,,,,False,False
random,8,4.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0016260041156783,0.8982189916490658,0.8721723872834813,0.9983739958843216,0.8982189916490658,0.5555555555555556,0.5555555555555556,0 3 5 6 8,H00 H02 H20 H03 H21,3 5 6 8,H02 H20 H03 H21,,,,,False,False
random,8,5.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0017089124303311,0.9042417358321344,0.8609315763218033,0.9982910875696688,0.9042417358321344,0.5555555555555556,0.5555555555555556,0 1 2 5 7,H00 H01 H10 H20 H12,1 2 5 7,H01 H10 H20 H12,,,,,False,False
random,8,6.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0013058464974164,0.9195336463280336,0.8947286422860191,0.9986941535025836,0.9195336463280336,0.5555555555555556,0.5555555555555556,0 2 3 4 5,H00 H10 H02 H11 H20,2 3 4 5,H10 H02 H11 H20,,,,,False,False
random,8,7.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0016221578698605,0.9026130301087172,0.8506938968174499,0.9983778421301396,0.9026130301087172,0.5555555555555556,0.5555555555555556,0 1 3 4 7,H00 H01 H02 H11 H12,1 3 4 7,H01 H02 H11 H12,,,,,False,False
random,8,8.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0016540570650249,0.9065600554641516,0.8525688694842877,0.998345942934975,0.9065600554641516,0.5555555555555556,0.5555555555555556,0 2 4 5 7,H00 H10 H11 H20 H12,2 4 5 7,H10 H11 H20 H12,,,,,False,False
random,8,9.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0017078715609386,0.904073806948003,0.8604707520945695,0.9982921284390612,0.904073806948003,0.5555555555555556,0.5555555555555556,0 1 5 7 9,H00 H01 H20 H12 H30,1 5 7 9,H01 H20 H12 H30,,,,,False,False
random,8,10.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0018666826654225,0.8889711101768665,0.8366545457688666,0.9981333173345774,0.8889711101768665,0.5555555555555556,0.5555555555555556,0 1 2 3 7,H00 H01 H10 H02 H12,1 2 3 7,H01 H10 H02 H12,,,,,False,False
random,8,11.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0018905154429376,0.8975291133954607,0.8393631114822484,0.9981094845570624,0.8975291133954607,0.5555555555555556,0.5555555555555556,0 4 5 6 8,H00 H11 H20 H03 H21,4 5 6 8,H11 H20 H03 H21,,,,,False,False
random,8,12.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0015231826109811,0.9178830681016557,0.8615617340456412,0.9984768173890188,0.9178830681016557,0.5555555555555556,0.5555555555555556,0 1 4 5 7,H00 H01 H11 H20 H12,1 4 5 7,H01 H11 H20 H12,,,,,False,False
random,8,13.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0013037422904744,0.9237105850579924,0.8886699580353057,0.9986962577095256,0.9237105850579924,0.5555555555555556,0.5555555555555556,0 3 4 8 9,H00 H02 H11 H21 H30,3 4 8 9,H02 H11 H21 H30,,,,,False,False
random,8,14.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0016370060620829,0.8973228268870169,0.8678537409850902,0.998362993937917,0.8973228268870169,0.5555555555555556,0.5555555555555556,0 1 3 5 6,H00 H01 H02 H20 H03,1 3 5 6,H01 H02 H20 H03,,,,,False,False
random,8,15.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0016926975222304,0.9111625206225976,0.8518472174467148,0.9983073024777696,0.9111625206225976,0.5555555555555556,0.5555555555555556,0 4 7 8 9,H00 H11 H12 H21 H30,4 7 8 9,H11 H12 H21 H30,,,,,False,False
random,8,16.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0021769686136394,0.8726334518838262,0.7976777808375849,0.9978230313863604,0.8726334518838262,0.5555555555555556,0.5555555555555556,0 1 2 5 9,H00 H01 H10 H20 H30,1 2 5 9,H01 H10 H20 H30,,,,,False,False
random,8,17.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0022810772061347,0.8636001131755348,0.8324710551028669,0.9977189227938652,0.8636001131755348,0.5555555555555556,0.5555555555555556,0 2 3 7 9,H00 H10 H02 H12 H30,2 3 7 9,H10 H02 H12 H30,,,,,False,False
random,8,18.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0021678223274648,0.8741176512167655,0.8016244510610423,0.9978321776725352,0.8741176512167655,0.5555555555555556,0.5555555555555556,0 1 2 5 6,H00 H01 H10 H20 H03,1 2 5 6,H01 H10 H20 H03,,,,,False,False
random,8,19.0,4,4,5,4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.002289718016982,0.8733235988716122,0.7972443320360189,0.997710281983018,0.8733235988716122,0.5555555555555556,0.5555555555555556,0 1 2 8 9,H00 H01 H10 H21 H30,1 2 8 9,H01 H10 H21 H30,,,,,False,False
random,8,0.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014531328342854,0.9089548786920488,0.8849014575636867,0.9985468671657144,0.9089548786920488,0.4444444444444444,0.4444444444444444,0 3 5 6 8 9,H00 H02 H20 H03 H21 H30,3 5 6 8 9,H02 H20 H03 H21 H30,,,,,False,False
random,8,1.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001535004703328,0.9087955529132123,0.8747067520172034,0.998464995296672,0.9087955529132123,0.4444444444444444,0.4444444444444444,0 2 3 6 8 9,H00 H10 H02 H03 H21 H30,2 3 6 8 9,H10 H02 H03 H21 H30,,,,,False,False
random,8,2.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013027668464928,0.9208385330734512,0.887550375255858,0.9986972331535072,0.9208385330734512,0.4444444444444444,0.4444444444444444,0 1 2 3 4 8,H00 H01 H10 H02 H11 H21,1 2 3 4 8,H01 H10 H02 H11 H21,,,,,False,False
random,8,3.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014988700859248,0.9110399332527608,0.8856577532455968,0.9985011299140752,0.9110399332527608,0.4444444444444444,0.4444444444444444,0 1 2 3 7 8,H00 H01 H10 H02 H12 H21,1 2 3 7 8,H01 H10 H02 H12 H21,,,,,False,False
random,8,4.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0015339496312662,0.9070913928160034,0.8915064559918535,0.9984660503687336,0.9070913928160034,0.4444444444444444,0.4444444444444444,0 1 3 7 8 9,H00 H01 H02 H12 H21 H30,1 3 7 8 9,H01 H02 H12 H21 H30,,,,,False,False
random,8,5.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016238412354141,0.9030221559940068,0.8578665505992302,0.998376158764586,0.9030221559940068,0.4444444444444444,0.4444444444444444,0 2 3 4 6 7,H00 H10 H02 H11 H03 H12,2 3 4 6 7,H10 H02 H11 H03 H12,,,,,False,False
random,8,6.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016899749170988,0.911969301365006,0.8508158648286451,0.9983100250829012,0.911969301365006,0.4444444444444444,0.4444444444444444,0 1 2 4 7 8,H00 H01 H10 H11 H12 H21,1 2 4 7 8,H01 H10 H11 H12 H21,,,,,False,False
random,8,7.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001983230933547,0.8962225798477599,0.8147515059956125,0.998016769066453,0.8962225798477599,0.4444444444444444,0.4444444444444444,0 1 2 4 6 8,H00 H01 H10 H11 H03 H21,1 2 4 6 8,H01 H10 H11 H03 H21,,,,,False,False
random,8,8.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001818852731958,0.9021141974169066,0.8377534852127627,0.998181147268042,0.9021141974169066,0.4444444444444444,0.4444444444444444,0 1 4 5 6 9,H00 H01 H11 H20 H03 H30,1 4 5 6 9,H01 H11 H20 H03 H30,,,,,False,False
random,8,9.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0021675338502973,0.8740862290819001,0.8013254361692257,0.9978324661497028,0.8740862290819001,0.4444444444444444,0.4444444444444444,0 1 2 5 6 9,H00 H01 H10 H20 H03 H30,1 2 5 6 9,H01 H10 H20 H03 H30,,,,,False,False
random,8,10.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011581021826714,0.9305058751591924,0.9034587290844464,0.9988418978173286,0.9305058751591924,0.4444444444444444,0.4444444444444444,0 3 4 5 6 9,H00 H02 H11 H20 H03 H30,3 4 5 6 9,H02 H11 H20 H03 H30,,,,,False,False
random,8,11.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014531328342854,0.9089548786920488,0.8849014575636867,0.9985468671657144,0.9089548786920488,0.4444444444444444,0.4444444444444444,0 3 5 6 8 9,H00 H02 H20 H03 H21 H30,3 5 6 8 9,H02 H20 H03 H21 H30,,,,,False,False
random,8,12.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0013813436962664,0.9149177268991306,0.9007430660919292,0.9986186563037336,0.9149177268991306,0.4444444444444444,0.4444444444444444,0 3 5 6 7 8,H00 H02 H20 H03 H12 H21,3 5 6 7 8,H02 H20 H03 H12 H21,,,,,False,False
random,8,13.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0011581021826714,0.9305058751591924,0.9034587290844464,0.9988418978173286,0.9305058751591924,0.4444444444444444,0.4444444444444444,0 3 4 5 6 9,H00 H02 H11 H20 H03 H30,3 4 5 6 9,H02 H11 H20 H03 H30,,,,,False,False
random,8,14.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014265365898609,0.9126080770516716,0.8852599663886647,0.9985734634101392,0.9126080770516716,0.4444444444444444,0.4444444444444444,0 2 3 5 8 9,H00 H10 H02 H20 H21 H30,2 3 5 8 9,H10 H02 H20 H21 H30,,,,,False,False
random,8,15.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.001842746976763,0.8987190313637257,0.826936420892073,0.998157253023237,0.8987190313637257,0.4444444444444444,0.4444444444444444,0 2 4 5 8 9,H00 H10 H11 H20 H21 H30,2 4 5 8 9,H10 H11 H20 H21 H30,,,,,False,False
random,8,16.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0014106897870078,0.9138970944574204,0.8936289159637832,0.998589310212992,0.9138970944574204,0.4444444444444444,0.4444444444444444,0 3 5 6 7 9,H00 H02 H20 H03 H12 H30,3 5 6 7 9,H02 H20 H03 H12 H30,,,,,False,False
random,8,17.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0016913118306547,0.9052184507246356,0.8671899268784472,0.9983086881693451,0.9052184507246356,0.4444444444444444,0.4444444444444444,0 1 5 7 8 9,H00 H01 H20 H12 H21 H30,1 5 7 8 9,H01 H20 H12 H21 H30,,,,,False,False
random,8,18.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0012655123136937,0.9207154477306384,0.8976114346312342,0.9987344876863062,0.9207154477306384,0.4444444444444444,0.4444444444444444,0 1 3 4 5 8,H00 H01 H02 H11 H20 H21,1 3 4 5 8,H01 H02 H11 H20 H21,,,,,False,False
random,8,19.0,5,5,6,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0019095868337899,0.8850826762736234,0.8387025572823872,0.99809041316621,0.8850826762736234,0.4444444444444444,0.4444444444444444,0 1 3 6 7 9,H00 H01 H02 H03 H12 H30,1 3 6 7 9,H01 H02 H03 H12 H30,,,,,False,False
