episode,global_step,epsilon,scalar_return,loss,mse,ssim,k,cost,actions
37,237,0.9437125,-0.02025264874100685,0.0002980504505103454,0.35566970705986023,0.05824102632361547,4,0.26666666666666666,10 9 3 11 15
38,247,0.9413375,0.2543136477470398,0.00025541151699144394,0.0006596413441002369,0.9297308290153564,10,0.6666666666666666,5 9 2 6 4 7 3 12 1 0
39,257,0.9389625,0.07447455823421478,0.026870553994376677,0.0005508378380909562,0.9456815586362243,9,0.6,7 0 3 9 6 8 12 4 5 15
40,267,0.9365875,-0.024812951683998108,0.013579572550952435,0.000796507578343153,0.9150179575831938,9,0.6,0 11 6 14 1 8 9 13 5 15
41,270,0.935875,-0.04385250061750412,0.00704658900698026,0.16355334222316742,0.068283235112773,2,0.13333333333333333,8 12 15
42,279,0.9337375,0.2830565869808197,0.004738678845266501,0.0008593611419200897,0.9119485190379634,8,0.5333333333333333,6 2 3 0 10 8 14 12 15
43,282,0.933025,0.3778694272041321,0.0031455744368334613,0.0013019607868045568,0.8525821187186823,2,0.13333333333333333,0 11 15
44,292,0.93065,0.35578441619873047,0.0017603433923795819,0.0008605159819126129,0.9274213835508446,10,0.6666666666666666,1 14 2 8 4 3 0 12 7 11
45,302,0.928275,0.2945955693721771,0.001365220861043781,0.0005344932433217764,0.9444648765745117,10,0.6666666666666666,11 10 13 6 5 2 1 0 4 3
46,312,0.9259,-0.15103870630264282,0.0010936623730231076,0.0004929322167299688,0.9547012931491192,10,0.6666666666666666,13 10 3 12 14 5 7 0 8 2
47,322,0.923525,0.03843049705028534,0.0007581917219795286,0.00029052962781861424,0.97257932008872,10,0.6666666666666666,0 1 2 13 7 4 12 5 3 8
48,332,0.92115,-0.3572680950164795,0.0007373142230790109,0.17180408537387848,0.1443930272431775,10,0.6666666666666666,11 13 2 4 9 7 14 10 3 8
49,338,0.919725,-0.034739356487989426,0.00079435146957015,0.2312745749950409,0.12674116173994088,5,0.3333333333333333,8 4 10 9 7 15
50,344,0.9183,0.060857273638248444,0.0007445771431472773,0.0012119567254558206,0.9166650677478554,5,0.3333333333333333,8 1 0 10 2 15
51,345,0.9180625,0.0,0.0006750539178028703,0.32830333709716797,0.0005955021382432523,0,0.0,15
52,355,0.9156875,0.23265959322452545,0.0006462175893830136,0.0005044476129114628,0.9390530898794974,10,0.6666666666666666,0 1 9 4 13 5 10 8 7 12
53,361,0.9142625,-0.1305561065673828,0.0004227627068758011,0.18927469849586487,0.10514579072911497,5,0.3333333333333333,9 6 2 5 4 15
54,370,0.912125,-0.18818308413028717,0.00041905478509660397,0.0007038566982373595,0.9234583950319132,8,0.5333333333333333,9 3 1 7 0 13 6 10 15
55,380,0.9097500000000001,-0.26971834897994995,0.0005246421496849507,0.00030982570024207234,0.9683927056090585,10,0.6666666666666666,2 11 8 9 5 1 12 0 6 14
56,382,0.909275,-0.036813147366046906,0.000417651332099922,0.28667905926704407,0.04078877617287722,1,0.06666666666666667,10 15
57,392,0.9069,0.23388166725635529,0.00041746236092876643,0.00047116802306845784,0.9425114815286166,10,0.6666666666666666,2 14 8 4 0 1 6 13 5 7
58,401,0.9047625,-0.06649159640073776,0.0003489060683124181,0.0006662953528575599,0.9517493421448822,8,0.5333333333333333,5 10 3 1 6 13 8 0 15
59,404,0.90405,-0.07636882364749908,0.0003254506931019326,0.4375590682029724,0.06528969913090521,2,0.13333333333333333,9 14 15
60,412,0.90215,-0.23865081369876862,0.00026432994127389975,0.2119561731815338,0.1281037826107924,7,0.4666666666666667,7 2 14 5 11 10 9 15
61,418,0.900725,-0.20391243696212769,0.00035334865485007566,0.30342134833335876,0.12958840654666365,5,0.3333333333333333,10 14 5 1 7 15
62,424,0.8993,0.04766029119491577,0.0002717574849763575,0.0009698918438516557,0.9228124492198193,5,0.3333333333333333,11 0 12 6 2 15
63,429,0.8981125,-0.12174607068300247,0.00040959542966447773,0.08860421180725098,0.15555912417898607,4,0.26666666666666666,2 14 13 9 15
64,432,0.8974,-0.016234297305345535,0.0002879720802108447,0.27646443247795105,0.046744820491249305,2,0.13333333333333333,14 3 15
65,442,0.895025,-0.4041859209537506,0.0003076794164371677,0.3950499892234802,0.06497836962431149,9,0.6,7 12 1 13 6 5 11 10 4 15
66,444,0.89455,0.018830208107829094,0.0003655391774373129,0.1619642972946167,0.08745110418200532,1,0.06666666666666667,13 15
67,454,0.8921749999999999,-0.002014726400375366,0.00031930566619848834,0.0003611657884903252,0.9599890262774423,10,0.6666666666666666,14 1 5 0 7 12 8 6 11 4
68,457,0.8914625,0.11061590164899826,0.0003484599001239985,0.0019267433090135455,0.8306915187293511,2,0.13333333333333333,0 13 15
69,467,0.8890875,-0.26992684602737427,0.000293603099999018,0.0005716447485610843,0.9421981550425327,10,0.6666666666666666,6 0 7 10 9 3 11 2 8 13
70,477,0.8867125,0.03876003623008728,0.00032335230353055524,0.00028701595147140324,0.9738939573520996,10,0.6666666666666666,13 12 3 11 8 5 0 6 2 1
71,486,0.884575,0.26625463366508484,0.00023120684393992028,0.0006159266922622919,0.9208647243492527,8,0.5333333333333333,3 8 0 14 9 1 7 5 15
72,491,0.8833875,0.3407245874404907,0.00024154271523002535,0.0007918282062746584,0.9174616878207742,4,0.26666666666666666,0 11 12 2 15
73,500,0.88125,0.009759828448295593,0.00031596626730687503,0.0007024280494078994,0.919881706430569,8,0.5333333333333333,4 12 11 13 7 1 6 0 15
74,510,0.878875,0.04079531133174896,0.0013109814433846622,0.0005241925828158855,0.9442712125965305,10,0.6666666666666666,0 11 3 8 9 7 12 1 6 14
75,517,0.8772125,-0.20436310768127441,0.0009137395203911833,0.09866569936275482,0.15253545638986477,6,0.4,4 12 13 1 3 6 15
76,527,0.8748374999999999,-0.4498543441295624,0.0008188928826712072,0.3922051191329956,0.06878832015628457,10,0.6666666666666666,5 2 14 4 12 7 10 1 3 8
77,535,0.8729375,0.30359911918640137,0.0008171383087756112,0.0007580057135783136,0.9122114956520684,7,0.4666666666666667,1 4 2 3 12 0 5 15
78,539,0.8719875,0.008706342428922653,0.000605049091973342,0.0024420986883342266,0.810607536608413,3,0.2,0 6 1 15
79,546,0.870325,-0.17946255207061768,0.0004924030799884349,0.4772243797779083,0.04460765770939952,6,0.4,4 10 11 7 2 3 15
80,556,0.86795,0.27824491262435913,0.0005503111897269264,0.00035033421590924263,0.9395369052107354,9,0.6,3 2 4 0 6 11 8 13 9 15
81,566,0.865575,-0.11130121350288391,0.00048124753520824016,0.0005674349959008396,0.9534630989135375,9,0.6,5 0 4 14 3 6 10 2 7 15
82,576,0.8632,-0.02315031737089157,0.00035528391890693456,0.0005715214647352695,0.9573318792615577,10,0.6666666666666666,7 14 0 3 6 10 11 8 5 9
83,585,0.8610625000000001,0.2789604663848877,0.0003496949664420552,0.00048447202425450087,0.9636648007437109,8,0.5333333333333333,0 14 11 12 4 10 8 1 15
84,592,0.8594,-0.07955237478017807,0.00033575436931901744,0.2526877224445343,0.08285203868117076,6,0.4,10 5 9 7 14 13 15
85,599,0.8577375,-0.030621789395809174,0.0003607286073799644,0.0008434749906882644,0.9234197397365298,6,0.4,7 5 12 11 9 0 15
86,609,0.8553625,-0.0023957639932632446,0.0003282046702224761,0.00038584129652008414,0.9584894654619,10,0.6666666666666666,2 6 11 10 3 8 0 14 13 1
87,615,0.8539375,0.16597974300384521,0.00032034809798157465,0.0009059257572516799,0.9343935062535169,5,0.3333333333333333,7 0 13 1 9 15
88,624,0.8518,0.26449328660964966,0.00027209066481898643,0.0005866407882422209,0.9532913514606735,8,0.5333333333333333,6 14 9 11 5 4 0 12 15
89,627,0.8510875,-0.03678382188081741,0.00036981598047229153,0.24032804369926453,0.12870112612490067,2,0.13333333333333333,8 9 15
90,633,0.8496625,0.3209030032157898,0.0002651694764305527,0.0007621250115334988,0.9057206204969449,5,0.3333333333333333,9 0 1 13 3 15
91,643,0.8472875,-0.07547314465045929,0.00028242652770131825,0.16063489019870758,0.1991497384842584,9,0.6,13 2 4 14 7 12 1 3 10 15
92,650,0.8456250000000001,-0.08654490113258362,0.0002671835952371891,0.0012336315121501684,0.8554352518707053,6,0.4,1 0 10 9 5 2 15
93,655,0.8444375,0.3455970883369446,0.00032252412056550385,0.0009645185200497508,0.9259638074745604,4,0.26666666666666666,10 0 11 1 15
94,665,0.8420624999999999,0.2049035131931305,0.0002569547257735394,0.0007916270405985415,0.9250890959705382,10,0.6666666666666666,6 8 0 2 3 14 4 13 5 7
95,668,0.84135,-0.05120930075645447,0.00025738717522472143,0.10479503870010376,0.12443379956751195,2,0.13333333333333333,11 3 15
96,678,0.838975,-0.1309109330177307,0.00025994090974563734,0.0005807315465062857,0.9571929588541831,10,0.6666666666666666,8 14 0 3 5 12 1 10 11 9
97,688,0.8366,0.25702542066574097,0.00022825359483249485,0.0008563798619434237,0.914484126973946,10,0.6666666666666666,0 8 2 6 12 1 7 9 3 13
98,698,0.834225,0.3088408410549164,0.0002270627039251849,0.0006769881583750248,0.9136309557451504,10,0.6666666666666666,4 10 0 5 3 8 14 13 1 2
99,708,0.83185,0.2328459620475769,0.00025029578537214545,0.00047953921603038907,0.9395606576971152,10,0.6666666666666666,9 14 5 6 3 8 1 0 11 12
100,718,0.829475,-0.4319639205932617,0.0002535248946514912,0.28725332021713257,0.1486327388561281,10,0.6666666666666666,4 7 13 2 3 10 11 5 8 9
101,724,0.82805,0.10358861833810806,0.0005312456147900472,0.0009269570000469685,0.8954213851892282,5,0.3333333333333333,8 10 13 0 2 15
102,727,0.8273375000000001,0.19610565900802612,0.0003643217496573925,0.0011814452009275556,0.8747136256215688,2,0.13333333333333333,7 0 15
103,730,0.8266249999999999,-0.009652054868638515,0.00026736862006752443,0.2582998275756836,0.05960792587822163,2,0.13333333333333333,14 2 15
104,737,0.8249625,0.2841799855232239,0.00023758684151938984,0.0007983440300449729,0.9230286099822853,6,0.4,7 13 0 14 8 12 15
105,745,0.8230625,0.010630182921886444,0.0002919185881182784,0.0005010730819776654,0.9466558191991731,7,0.4666666666666667,4 2 5 1 0 7 9 15
106,747,0.8225875,-0.04123616963624954,0.0003312924091005698,0.41833046078681946,0.019034826146419184,1,0.06666666666666667,4 15
107,757,0.8202125,0.3062143921852112,0.0010170602967264132,0.0007525670807808638,0.903291565254242,10,0.6666666666666666,6 4 1 2 0 7 10 14 3 11
108,759,0.8197375,0.011449625715613365,0.0011034523486159742,0.2815362215042114,0.041325572611289996,1,0.06666666666666667,3 15
109,767,0.8178375,-0.03297320008277893,0.001114525250159204,0.0006716427742503583,0.9452073409462372,7,0.4666666666666667,2 0 5 14 3 1 11 15
110,776,0.8157,-0.08369965106248856,0.0010391127693259881,0.1909479796886444,0.14881566477829336,8,0.5333333333333333,5 11 6 4 12 8 10 1 15
111,777,0.8154625,0.0,0.0009722994873300195,0.28411293029785156,0.0001412840760033356,0,0.0,15
112,787,0.8130875,0.21428099274635315,0.0008685780630912632,0.0006785055156797171,0.9434566436497125,10,0.6666666666666666,2 0 10 8 14 11 12 3 9 7
113,797,0.8107125,-0.19247928261756897,0.0007936909154523164,0.0002905238070525229,0.9576922020787433,9,0.6,9 11 12 14 6 0 1 4 8 15
114,801,0.8097624999999999,-0.07106831669807434,0.0007177021761890501,0.19787713885307312,0.08503269824496684,3,0.2,13 1 14 15
115,802,0.809525,0.0,0.0006155872833915055,0.43557417392730713,7.523457768162171e-05,0,0.0,15
116,805,0.8088124999999999,0.19539062678813934,0.0007589317392557859,0.0012165382504463196,0.8711734802886294,2,0.13333333333333333,0 2 15
117,812,0.80715,-0.02871531993150711,0.0007255462031545383,0.0007060788339003921,0.9328147705896856,6,0.4,0 12 4 14 1 10 15
118,818,0.805725,0.2841556668281555,0.0006860851572128013,0.0013997561763972044,0.8664176516970188,5,0.3333333333333333,4 2 6 14 0 15
119,819,0.8054875,0.0,0.00047879564226605,0.32830333709716797,0.0005955021382432523,0,0.0,15
120,829,0.8031125,0.2669800817966461,0.0006360208615660667,0.0006985008367337286,0.9256044065714875,10,0.6666666666666666,3 14 9 13 8 1 0 11 7 10
121,837,0.8012125,0.07474593818187714,0.0005878617921553086,0.0006539315218105912,0.948999389616261,7,0.4666666666666667,14 0 8 13 9 1 7 15
122,847,0.7988375,-0.05403488874435425,0.0005844597733812406,0.0006188055267557502,0.9312858253575675,10,0.6666666666666666,5 8 4 6 12 10 14 9 7 0
123,852,0.79765,-0.00258607417345047,0.0005474640696775168,0.0007646144367754459,0.9163881316781044,4,0.26666666666666666,0 9 5 3 15
124,861,0.7955125000000001,0.37442517280578613,0.0005164323536316968,0.000262484943959862,0.9664331804274379,8,0.5333333333333333,9 12 7 3 2 0 10 4 15
125,864,0.7948,-0.06937852501869202,0.00041626352079523105,0.14953410625457764,0.12602275434320603,2,0.13333333333333333,2 10 15
126,874,0.792425,0.3094133734703064,0.000549868686357513,0.00066038389923051,0.915884562642906,10,0.6666666666666666,2 10 12 4 0 11 9 6 5 8
127,880,0.791,0.06325901299715042,0.0005550487694563344,0.0009773802012205124,0.9284391851827732,5,0.3333333333333333,0 4 10 14 9 15
128,882,0.790525,-0.019114792346954346,0.00048007410077843815,0.34122470021247864,0.032452256782647904,1,0.06666666666666667,10 15
129,887,0.7893375,0.008476875722408295,0.0004973114642780274,0.0012461428996175528,0.8667040522366444,4,0.26666666666666666,14 12 0 2 15
130,890,0.788625,0.03672032803297043,0.00048559052326406044,0.28346335887908936,0.1336963863999933,2,0.13333333333333333,9 12 15
131,894,0.787675,0.028778165578842163,0.0005389748330344446,0.0014289747923612595,0.8626020574736255,3,0.2,12 8 0 15
132,902,0.785775,-0.03515230119228363,0.00040956422162707895,0.0007716832333244383,0.9344117670152757,7,0.4666666666666667,3 6 10 14 0 5 1 15
133,910,0.783875,-0.12602975964546204,0.00041113915722235106,0.0008595678373239934,0.9029398528985263,7,0.4666666666666667,14 7 8 10 4 12 0 15
134,915,0.7826875,-0.02003028616309166,0.00040181782678700985,0.40019741654396057,0.05513477111404096,4,0.26666666666666666,2 13 4 5 15
135,925,0.7803125,-0.3555647134780884,0.00044985132408328357,0.2375156134366989,0.13198444326047395,10,0.6666666666666666,3 10 12 2 11 5 8 14 6 9
136,934,0.7781750000000001,-0.20548219978809357,0.00045128985786707036,0.0007197377271950245,0.9365171247940426,8,0.5333333333333333,0 3 5 1 8 6 14 4 15
137,944,0.7758,0.2593817710876465,0.0004457308357814327,0.0007902184152044356,0.9237637420613474,10,0.6666666666666666,6 5 11 14 2 0 10 3 4 13
138,954,0.773425,0.2616308331489563,0.0004033502103993669,0.00029436202021315694,0.9491549104841938,10,0.6666666666666666,2 12 10 6 11 9 0 1 3 5
139,960,0.772,0.0317993089556694,0.0004291177853398646,0.0007467949762940407,0.9186725483655788,5,0.3333333333333333,14 0 13 1 9 15
140,964,0.77105,0.00022869929671287537,0.00039947298500919715,0.4253470003604889,0.06573549707240703,3,0.2,10 14 13 15
141,965,0.7708125,0.0,0.0002637868165038526,0.39720073342323303,0.00010260106189588843,0,0.0,15
142,974,0.768675,-0.08072171360254288,0.0007055531556640441,0.0003609306877478957,0.9556816353702942,8,0.5333333333333333,2 0 14 5 11 8 12 10 15
143,978,0.767725,-0.09357114136219025,0.0005773159864475019,0.276912659406662,0.08134913816949878,3,0.2,13 14 7 15
144,980,0.76725,0.08240792900323868,0.000527212570887059,0.003982699941843748,0.6812698549951464,1,0.06666666666666667,0 15
145,985,0.7660625,-0.09544575959444046,0.00045122004230506717,0.1521543562412262,0.11717789177457535,4,0.26666666666666666,2 6 7 13 15
146,989,0.7651125,-0.06722024083137512,0.000492624611069914,0.14151489734649658,0.10209516380695813,3,0.2,5 14 4 15
147,997,0.7632125000000001,0.04909127950668335,0.0005072109524917323,0.001246374798938632,0.9023736589516244,7,0.4666666666666667,11 0 8 1 10 14 12 15
148,999,0.7627375000000001,0.1344224512577057,0.00048635294660925865,0.003237640717998147,0.7251322270458505,1,0.06666666666666667,0 15
149,1003,0.7617875000000001,0.4345100522041321,0.0012298538349568844,0.0004966954002156854,0.9406211110060053,3,0.2,3 10 0 15
150,1013,0.7594125,0.0737617015838623,0.0014487216831184924,0.000542355002835393,0.9428216247652147,9,0.6,8 5 4 0 13 11 6 2 12 15
151,1023,0.7570375,0.2582641839981079,0.0011140213639009744,0.0008145777974277735,0.9193470384947752,10,0.6666666666666666,7 13 2 9 6 3 8 5 14 0
152,1024,0.7568,0.0,0.0010561757953837514,0.17083866894245148,0.00029989111636891086,0,0.0,15
153,1030,0.755375,-0.07187318056821823,0.0009395058538454274,0.0011237513972446322,0.8943146512656518,5,0.3333333333333333,0 13 14 6 2 15
154,1031,0.7551375,0.0,0.0008497784147039056,0.3888985514640808,6.521131571782665e-05,0,0.0,15
155,1041,0.7527625,0.225908100605011,0.0009924050769768654,0.0005782581865787506,0.9573252534008764,10,0.6666666666666666,8 10 0 12 3 14 4 5 11 7
156,1045,0.7518125,0.040283653885126114,0.0007913476292742416,0.0010511910077184439,0.891361772385066,3,0.2,10 5 0 15
157,1050,0.750625,0.10235647857189178,0.0009278735844418407,0.0011385800316929817,0.9240876585953868,4,0.26666666666666666,11 4 0 12 15
158,1055,0.7494375,-0.15934839844703674,0.0009845818509347736,0.14425760507583618,0.14316929935791733,4,0.26666666666666666,6 4 11 9 15
159,1065,0.7470625,0.2931525707244873,0.0008183399448171258,0.0005544604500755668,0.9387369946655281,10,0.6666666666666666,13 1 0 8 7 2 12 10 9 5
160,1071,0.7456375,0.10777224600315094,0.0006922342969725529,0.0015729721635580063,0.8707574197267238,5,0.3333333333333333,10 5 14 11 0 15
161,1074,0.7449250000000001,0.09126465022563934,0.0007421982591040432,0.001928848447278142,0.8626097646045225,2,0.13333333333333333,4 0 15
162,1080,0.7435,0.04592210799455643,0.0007970082224346697,0.002152734436094761,0.9040555191114457,5,0.3333333333333333,0 8 7 9 4 15
163,1083,0.7427875,-0.04710996150970459,0.0007198881745959321,0.16771554946899414,0.059415585794154575,2,0.13333333333333333,3 11 15
164,1088,0.7416,0.23393851518630981,0.0005833184230141341,0.0009156680316664279,0.9172353570157934,4,0.26666666666666666,3 10 11 0 15
165,1092,0.74065,0.1618514060974121,0.0006496725181932561,0.001234348164871335,0.8621131806201373,3,0.2,14 10 0 15
166,1100,0.73875,0.13707202672958374,0.0007380096358247101,0.00030921268626116216,0.9671641087135152,7,0.4666666666666667,14 5 7 0 4 8 3 15
167,1105,0.7375625,-0.005163561552762985,0.0005296703020576388,0.16012904047966003,0.14137769701181904,4,0.26666666666666666,8 14 4 2 15
168,1108,0.73685,0.19539064168930054,0.0005645331887838742,0.0012165382504463196,0.8711734802886294,2,0.13333333333333333,2 0 15
169,1111,0.7361375,0.39204859733581543,0.0005993046603786448,0.0013713454827666283,0.8213229461636186,2,0.13333333333333333,0 10 15
170,1113,0.7356625,-0.022428754717111588,0.0005874557537026703,0.17378872632980347,0.03088025306591996,1,0.06666666666666667,5 15
171,1122,0.733525,0.2896692454814911,0.000695215467001415,0.0007712132064625621,0.916572594029583,8,0.5333333333333333,7 10 9 0 12 6 2 14 15
172,1125,0.7328125000000001,0.17389144003391266,0.0007156552164815366,0.0025450370740145445,0.8160950589778874,2,0.13333333333333333,0 1 15
173,1135,0.7304375000000001,-0.12270619720220566,0.0006872971658594907,0.0009125480428338051,0.9314744848310593,10,0.6666666666666666,12 1 11 13 8 0 9 7 4 2
174,1145,0.7280625000000001,-0.1901884526014328,0.0006319243519101291,0.0007376978173851967,0.9254809434433755,10,0.6666666666666666,7 8 0 14 2 3 9 1 12 10
175,1150,0.726875,-0.015387341380119324,0.0005419716006144881,0.0012433978263288736,0.8790907050249268,4,0.26666666666666666,14 8 0 13 15
176,1156,0.72545,-0.07480379194021225,0.0005179666477488354,0.0015785719733685255,0.8752319823162061,5,0.3333333333333333,7 9 6 3 0 15
177,1166,0.723075,0.36076945066452026,0.0005212009826209396,0.0002882399130612612,0.9652001230172397,9,0.6,0 10 14 7 13 5 11 2 1 15
178,1172,0.72165,-0.024792995303869247,0.0005119489845431721,0.42433738708496094,0.07009425142248533,5,0.3333333333333333,14 11 10 3 5 15
179,1180,0.71975,0.23741355538368225,0.0004999631601094734,0.00083702098345384,0.9273045485779449,7,0.4666666666666667,7 3 14 0 12 9 1 15
180,1190,0.7173750000000001,-0.12114544212818146,0.0004333179502282292,0.0006936885765753686,0.9390594268773597,10,0.6666666666666666,14 12 11 9 0 2 6 5 8 10
181,1193,0.7166625,0.09878423810005188,0.00046142033534124494,0.0026619916316121817,0.7980796294940212,2,0.13333333333333333,0 1 15
182,1197,0.7157125,0.015911348164081573,0.00031955831218510866,0.0016742430161684752,0.8578732255602635,3,0.2,0 11 2 15
183,1200,0.7150000000000001,0.14692655205726624,0.0004122829996049404,0.001734972232952714,0.8457694459223719,2,0.13333333333333333,5 0 15
184,1203,0.7142875,0.10278424620628357,0.0004656343371607363,0.001979111460968852,0.8240634633159524,2,0.13333333333333333,0 3 15
185,1207,0.7133375,0.07913365215063095,0.0003904177574440837,0.0006227218545973301,0.9021105448694349,3,0.2,10 0 5 15
186,1217,0.7109624999999999,0.2937636971473694,0.0004929281480144709,0.0005489173345267773,0.9411693083722583,10,0.6666666666666666,6 0 5 1 11 9 13 10 8 2
187,1227,0.7085874999999999,0.3695772886276245,0.00046285175485536454,0.0008338093757629395,0.9292008081776634,9,0.6,4 0 11 14 13 12 3 2 1 15
188,1233,0.7071624999999999,-0.009301140904426575,0.00046995049342513084,0.00041581649566069245,0.9345604461240145,5,0.3333333333333333,11 0 8 14 5 15
189,1237,0.7062124999999999,0.3845147490501404,0.00037192962190601975,0.001214160118252039,0.8441751066165645,3,0.2,3 0 10 15
190,1242,0.705025,-0.005237415432929993,0.0004707293293904513,0.0009185545495711267,0.8988663869091574,4,0.26666666666666666,0 3 9 1 15
191,1246,0.704075,0.04672183096408844,0.00047799521416891366,0.0013562203384935856,0.8761962228294077,3,0.2,2 0 1 15
192,1253,0.7024125000000001,-0.07461584359407425,0.0008223021037078329,0.0013636178337037563,0.8852252141349948,6,0.4,0 9 2 10 8 1 15
193,1263,0.7000375000000001,0.26268208026885986,0.001570177578832954,0.0002787422272376716,0.9521429244070075,10,0.6666666666666666,1 6 0 5 2 13 12 10 3 4
194,1264,0.6998,0.0,0.001378814224153757,0.1810990869998932,0.0008934678932533421,0,0.0,15
195,1270,0.698375,0.16171540319919586,0.0011846823326777667,0.0011562237050384283,0.9175862997380505,5,0.3333333333333333,1 6 0 2 9 15
196,1274,0.697425,0.06071261316537857,0.001189135160529986,0.0020571702625602484,0.8547750951259372,3,0.2,4 0 8 15
197,1277,0.6967125000000001,-0.004541885107755661,0.0009135831496678293,0.3328116834163666,0.06403585627883226,2,0.13333333333333333,1 2 15
198,1287,0.6943375,-0.2658437192440033,0.0009047971921972931,0.0008507091552019119,0.9041713457222359,10,0.6666666666666666,6 0 14 13 8 3 4 1 5 7
199,1295,0.6924375,0.2875205874443054,0.0008224826597142965,0.0006084211054258049,0.9244741924842388,7,0.4666666666666667,13 11 14 10 0 6 4 15
200,1302,0.690775,-0.08563080430030823,0.0009594081535137125,0.0004991069436073303,0.9513879528581458,6,0.4,12 2 14 8 0 7 15
201,1312,0.6884,0.20126546919345856,0.0008497718605212867,0.0009082077303901315,0.9148114556701373,10,0.6666666666666666,4 5 8 2 9 0 7 6 3 1
202,1317,0.6872125,0.234045147895813,0.000810002617072314,0.0008632162935100496,0.9176095133197719,4,0.26666666666666666,0 6 4 5 15
203,1327,0.6848375,0.2453213930130005,0.0007882972829975187,0.0005954267107881606,0.9556661519121188,9,0.6,0 13 7 3 4 5 9 6 8 15
204,1337,0.6824625,0.2042636126279831,0.0007811667048372329,0.0008055857615545392,0.9232747796103447,10,0.6666666666666666,4 1 10 7 5 14 2 6 12 0
205,1341,0.6815125,0.04882146418094635,0.0008733033901080489,0.0014781287172809243,0.8247889582550554,3,0.2,0 2 10 15
206,1342,0.6812750000000001,0.0,0.0009117901208810508,0.34505945444107056,0.00015366512917850984,0,0.0,15
207,1347,0.6800875,0.2763296663761139,0.0008433571783825755,0.000871131313033402,0.9230440293885015,4,0.26666666666666666,4 0 8 3 15
208,1353,0.6786625,-0.06338988244533539,0.000896715180715546,0.001294350135140121,0.8702360012974949,5,0.3333333333333333,0 2 8 5 4 15
209,1356,0.67795,0.10365519672632217,0.000737471622414887,0.002036262769252062,0.8299269369946224,2,0.13333333333333333,0 10 15
210,1362,0.676525,-0.055692628026008606,0.0007037461230841776,0.2494378387928009,0.08503793992286156,5,0.3333333333333333,11 13 4 2 10 15
211,1372,0.67415,-0.053752101957798004,0.0007124717289116233,0.0006490808445960283,0.948435255821338,10,0.6666666666666666,8 5 4 7 10 0 12 14 11 9
212,1380,0.67225,0.13428930938243866,0.0006926950081833638,0.0004169996245764196,0.9561410334213736,7,0.4666666666666667,9 0 12 7 10 14 3 15
213,1388,0.67035,-0.03199470043182373,0.0006895486694702413,0.0005400279769673944,0.9499681747909392,7,0.4666666666666667,13 5 11 0 14 12 9 15
214,1398,0.667975,-0.022403351962566376,0.000625226998818107,0.0007789685041643679,0.9406268669205954,9,0.6,6 2 1 10 11 9 3 8 0 15
215,1408,0.6656,0.1999512016773224,0.0007336444105021656,0.0007276309770531952,0.9372143079565481,10,0.6666666666666666,13 11 4 2 0 5 8 6 12 1
216,1416,0.6637,-0.16017121076583862,0.0005813651223434135,0.0008683413616381586,0.9276277622945527,7,0.4666666666666667,1 0 10 6 8 2 12 15
217,1418,0.663225,0.17167341709136963,0.0006223303498700261,0.0038083093240857124,0.7457163336772752,1,0.06666666666666667,0 15
218,1428,0.66085,0.26125240325927734,0.0006554497929755598,0.0007215854711830616,0.9310953733505732,10,0.6666666666666666,2 11 13 14 10 0 6 12 8 4
219,1431,0.6601375,0.09439324587583542,0.0005652798572555184,0.001458622980862856,0.9080632996881618,2,0.13333333333333333,1 0 15
220,1433,0.6596625,-0.03219771012663841,0.0007021101773716509,0.43622198700904846,0.01932622129081492,1,0.06666666666666667,13 15
221,1442,0.657525,-0.048187822103500366,0.0006353673201778696,0.3726769983768463,0.09529305494378108,8,0.5333333333333333,8 12 2 3 9 10 4 5 15
222,1450,0.655625,-0.015427373349666595,0.0005920996227359865,0.000918619625736028,0.9349484309359197,7,0.4666666666666667,13 0 14 4 1 6 7 15
223,1453,0.6549125,-0.01042582094669342,0.0004831228482847412,0.3122166097164154,0.14008188000486926,2,0.13333333333333333,2 6 15
224,1463,0.6525375,0.25931718945503235,0.0007119065034203231,0.0007915201713331044,0.923508402097452,10,0.6666666666666666,13 2 11 9 5 3 6 14 4 0
225,1473,0.6501625,-0.251548707485199,0.0006714164919685572,0.0006746405269950628,0.9404732918944853,9,0.6,10 7 0 13 8 9 14 11 2 15
226,1477,0.6492125,0.07318761199712753,0.0007511717121815309,0.001707047107629478,0.8433303798545555,3,0.2,7 0 2 15
227,1487,0.6468375,0.23401081562042236,0.00062793459801469,0.00045697830501012504,0.95508756934179,10,0.6666666666666666,13 0 10 8 1 7 6 5 2 4
228,1497,0.6444624999999999,0.2942154109477997,0.0006942618114408105,0.0004989576991647482,0.9428661287752258,10,0.6666666666666666,0 14 10 12 8 6 11 2 1 3
229,1507,0.6420875,0.3056494891643524,0.0014350793790072203,0.0007598497904837132,0.9010478059155479,10,0.6666666666666666,9 14 13 11 8 6 4 1 5 0
230,1510,0.641375,0.145593523979187,0.0017376923157523076,0.004164720885455608,0.804424555783753,2,0.13333333333333333,0 2 15
231,1514,0.640425,0.030761046335101128,0.0013464551302604377,0.13765567541122437,0.18836215700233053,3,0.2,2 7 9 15
232,1519,0.6392375,0.1964350938796997,0.001373941986821592,0.0010553223546594381,0.9230309451767438,4,0.26666666666666666,6 10 7 0 15
